Municipality,artificial dams (including canals),artificial flooded mine pits,artificial sewage ponds,bare riverbed material,coastal sand & dunes,commercial,commercial annual crops non-pivot irrigated,commercial annual crops pivot irrigated,commercial annual crops rain-fed / dryland,contiguous & dense plantation forest,contiguous (indigenous) forest,contiguous low forest & thicket,cultivated commercial permanent orchards,cultivated commercial permanent pineapples,cultivated commercial permanent vines,cultivated commercial sugarcane non-pivot,cultivated commercial sugarcane pivot irrigated,cultivated emerging farmer sugarcane non-pivot,dense forest & woodland,dry pans,eroded lands,fallow land & old fields (bare),fallow land & old fields (bush),fallow land & old fields (grass),fallow land & old fields (low shrub),fallow land & old fields (trees),fallow land & old fields (wetlands),herbaceous wetlands (currently mapped),herbaceous wetlands (previously mapped),industrial,land-fills,low shrubland (fynbos),low shrubland (nama karoo),low shrubland (other),low shrubland (succulent karoo),mangrove wetlands,mine: tailings and resource dumps,"mines: extraction pits, quarries",mines: salt mines,mines: surface infrastructure,natural estuaries & lagoons,natural grassland,natural lakes,natural ocean & coastal,natural pans (flooded @ observation times),natural rivers,natural rock surfaces,open & sparse plantation forest,open woodland,other bare,residential formal (bare),residential formal (bush),residential formal (low veg / grass),residential formal (tree),residential informal (bare),residential informal (bush),residential informal (low veg / grass),residential informal (tree),roads & rails (major linear),sand dunes (terrestrial),smallholdings (bare),smallholdings (bush),smallholdings (low veg / grass),smallholdings (tree),sparsely wooded grassland,subsistence / small-scale annual crops,temporary unplanted (clear-felled) plantation forest,urban recreational fields (bare),urban recreational fields (bush),urban recreational fields (grass),urban recreational fields (tree),village dense (bare & low veg / grass combo),village scattered (bare & low veg/ grass combo)
naledi,0.044000940505006046,0.05200959452152201,0.0,0.0025324125025341995,0.0,0.020729705530008802,0.012127643123997355,0.49078465843122965,6.19545003584544,0.07025006540341606,0.0,0.009612665913832575,0.0005054653336846977,0.0,0.0,0.0,0.0,0.0,0.9749584047731626,0.011631010446856722,0.000506793190082041,0.001515501927811867,1.5764825843739172,2.6169792193071117,0.0020210392993695744,0.049993252607847836,0.0,0.0025297894612907926,0.0,0.021734539249816068,0.0005060619691149169,0.0,0.0,0.041484246953215544,0.0,0.0,0.0,0.025261955765804252,0.0,0.0,0.0,12.066379699174835,0.0,0.0,0.0495545141220807,0.003041242583932306,0.002023206774902761,0.14154204263386294,15.757670849162295,0.02271421677721215,0.015152413677863465,0.042948814334422096,0.13756882770125584,0.009609007882583866,0.0015120067680068892,0.004040216649689373,0.020716752061394082,0.0005063699574633923,0.08444541803132483,0.0,0.0,0.02225589715421576,0.07385147828760229,0.002023448165044883,0.0,0.0,0.0,0.0,0.004040785003852986,0.005043167301191536,0.0030348853004030832,0.005054928512310867,0.05408344336331863
nama khoi,0.0030717833756377976,0.0005794626046420326,0.0005782844226856589,0.42893536298442836,0.00406638959814103,0.010235303749598182,0.0017243747944247635,0.0005755789569140049,0.24395225660637,0.0,0.0,0.009011034090366209,0.009963602127532544,0.0,0.026432973891178806,0.0,0.0,0.0,0.015146415713018587,0.21589451561104953,0.014074883763533169,0.029690890587023032,0.010237435249361894,0.039862244179703694,1.2236130175364917,0.027056304252480422,0.0,0.0001914764826830498,0.0,0.008311009965481106,0.0,0.05364497611245034,0.38841722686281954,2.800270207187848,2.21756581943564,0.0,0.026279512638285214,0.2322329246570059,0.0,0.0,0.0,2.2385932012770065,0.0,0.0,0.0001936106121294901,0.010737864177989958,0.10887180352821915,0.0,0.4427112082074545,7.954903370287346,0.03609224815853464,0.0023193609972479265,0.0728269297697924,0.00019333666522948498,0.0015387156872924163,0.0,0.0046311505548382575,0.0,0.08039943060071729,0.02868370897074478,0.0,0.0,0.0,0.0,0.5571896645334342,0.0,0.0,0.0003856456653082873,0.0007733190287849003,0.002125996224609848,0.0005798652148195282,0.0019278757897094024,0.01929193615955256
ndlambe,0.03794782150400857,0.0,0.007238434091929856,0.009043649779133347,0.028950037695497276,0.054271756129655006,0.3296217738864596,0.034356694360417515,12.922353735089116,1.174443282703091,0.35237794899410974,15.676759927892208,0.7379190300052367,4.9311390852351185,0.0,0.0,0.0,0.0,21.42358485686444,0.009042934676755892,0.0,0.03075621124581816,0.2095950486752908,1.4438513215959285,0.0974359448739783,2.899336602920572,0.010852841305467213,0.032512545875695145,0.04158146032864187,0.01809017608623862,0.0,0.8371306146396493,0.0,0.012663415200401372,0.0,0.0,0.012650398919562239,0.010846765604309956,0.0,0.0,0.3293757490759911,12.017546246390891,0.0,0.0,0.005419888026165422,0.048833420173719375,0.018077128805563794,0.023516172527835028,2.1244525724768866,0.3200721312634576,0.16283707837950795,0.02714871479637242,0.5410342015485101,0.5645731628131218,0.0,0.0,0.0018109681666658994,0.00723938955223654,0.1392006062016191,0.0,0.0,0.0,0.021685948077443347,0.10481470290385848,0.0,0.41721489474338186,0.20949746457953436,0.0,0.0,0.041618491747634954,0.005428409460702213,0.0036147794998442036,0.0795581091068259
ndwedwe,0.01930162431443074,0.0032191127655364867,0.0,0.02575399340791135,0.0,0.006438802768516561,0.0,0.0,0.0032225971243809875,0.7852992600563902,1.2752013180791975,18.6314021478357,0.13822065669360573,0.0,0.0,1.9263028927264663,0.0,0.0,10.049816333893515,0.0,0.0,0.0,0.019298104223725365,0.48609615850283655,0.0,1.7924920362883712,0.0032148551317028816,0.022545452827739034,0.0998319353682306,0.003212258131612152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032188849575093418,0.0,0.0,0.0,7.701835192663716,0.0,0.0,0.0,0.05465660039441592,0.11586927953565733,0.003219739665211761,0.19954313297687598,0.01931113978474131,4.864922503351443,0.20587659788671,6.642432850753512,10.007081989586318,0.0,0.0,0.0032195686303629974,0.012886098076951215,0.025758411367574837,0.0,0.0,0.0,0.0,0.0,0.0,3.7511833889835633,0.028953540782018467,0.0,0.0,0.003214911709164576,0.0,0.1835800243890968,1.1237722957632765
nelson mandela bay,0.1761807831216825,0.469282094589442,0.001693661690673344,0.013540501373532951,0.03222250762242859,0.8226743757193223,0.016936149621238707,0.2726082063200866,3.7826437476144648,0.35454304589231533,0.03387096016705549,4.789503401447856,0.05071587218754445,0.0,0.0,0.0,0.0,0.0,23.607076773897475,0.04911203679299671,0.006761552701024834,0.0016929161233605978,0.26073381325357514,0.375952693137246,0.3238233660413684,1.2293578659173432,0.008474993249726405,0.01863672400454823,0.8592938629469145,0.9984212040324553,0.02377494873153631,6.696715220572819,0.0,0.21847716394588987,0.0,0.0,0.02541133648733261,0.26253928671299936,0.03895368922898108,0.0033852294833747023,0.3066694028769296,12.694178098565182,0.0,0.0,0.04917738415896798,0.0050809141666361595,0.0016984520057108537,0.005081754398722478,11.540734136776106,0.19141176593427287,0.525569839152068,0.6523094014344782,7.571802357725427,1.3620814609277667,0.0016917119593450201,0.027112753448281145,0.2846710247227091,0.03560226731196016,0.262456146105392,0.0,0.001697877026651544,0.08810177692624874,0.892072146016867,2.925477905023603,0.0,0.0,0.06447339001170296,0.020364557049029845,0.059294603216827106,0.3866224238663177,0.4834744217505814,0.05419772444652603,0.2475095830547236
newcastle,0.33826438796634745,0.038035374239255196,0.02850298635957933,0.015189819911566179,0.0,0.2413842483569694,0.0723055975212713,1.5627503891684051,6.750656610440253,3.4938787075527116,0.5878622627686584,2.201011902188729,0.015228687599287567,0.0,0.0,0.0,0.0,0.0,3.70276972256649,0.0019009035198310198,0.15019065016046723,0.005703477025339653,0.005693989576743613,5.016458085302178,0.0,0.27529214154819764,0.9485687916494696,1.0096198863623995,2.2129018127040756,0.23752511158458237,0.0,0.0,0.0,0.0,0.0,0.0,0.15966926327169717,0.2472441872560589,0.0,0.20330388680632264,0.0,7.559089439332929,0.0,0.0,0.03232168341915248,0.03993435126412644,0.058769610456749236,0.009509742297298592,0.07593702446146627,0.09501871556626988,0.9064990420897,0.01710223729254403,2.5952720857648446,0.1975035995932876,0.019009349982027496,0.0,0.1539400366532223,0.0,0.08169466969924709,0.0,0.0038022780849833546,0.0,0.04943071463987594,0.01140746257313501,0.0,0.7731767023686767,0.8805498425519804,0.0,0.0,0.1520675627492372,0.00760380383710354,0.22420823241797058,0.39521232755137103
ngqushwa,0.061598291805481216,0.0,0.0,0.04745822944715137,0.006330611594484544,0.004740284352727791,0.0,0.0,0.19437552369853087,0.20572895686148898,0.1514952409822037,12.665320932054994,0.0,0.16761723766093234,0.0,0.0,0.0,0.0,16.827174364622614,0.0031656130802156473,0.0901053758636588,0.03480814160635495,1.1761835894836188,1.74905707626754,0.023683846486560568,5.843308474917568,0.006330803736697201,0.015807600355517988,0.05055478903491675,0.0031584302060180293,0.0,0.0,0.0,0.23062549627007609,0.0,0.0,0.006325163515373385,0.017362155778659745,0.0,0.0,0.11399855055202436,11.757451455004418,0.0,0.0,0.014225742468466786,0.034740467842728724,0.006315375726789105,0.004743904331625972,8.2237109584695,0.38111791319318467,0.3255778082915686,0.5561414938650778,2.123239079618526,2.2376326189379463,0.0,0.0,0.0015831005561321749,0.0015803326073087233,0.07118280638282956,0.0,0.0,0.0,0.0,0.0,0.0,9.689177136652468,0.04275478717155058,0.0,0.0,0.003170495645309482,0.019018506676918668,0.009482761081671221,0.2387338922227694
ngquza hill,0.015149764609483503,0.0,0.0,0.06332337615836739,0.04688325149505689,0.02477855830069272,0.0,0.0,0.0,2.0381936913849388,2.392336165381211,10.536489491654974,0.8438424629227022,0.0,0.0,0.0,0.0,0.0,11.892084757312569,0.0,0.021996556508018683,0.016510133905642016,0.01787884023106883,5.09144703558812,0.0,6.506343576647962,0.022017552401170298,0.011005149869495164,0.10599968901691711,0.005512593301750352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030296449751675045,0.0,0.0,0.009653434246423143,11.88746569755234,0.0,0.0,0.0,0.059198393777528086,0.09917496326115725,0.005509807747481409,0.24913444602984536,0.14599622754756045,0.7667644819087222,0.042695661213573356,5.1623995022603,6.399269423099233,0.0,0.0,0.0,0.0013782800313878955,0.03029935759294779,0.0,0.0,0.0,0.0,0.0,0.0,10.985773042924897,0.2890254802097726,0.0,0.0,0.0,0.0,0.141715890758547,0.7128229557005946
ngwathe,0.5248615828303983,0.009529387714779746,0.0005004933648278629,0.018063466648136343,0.0,0.03204546954147694,0.07115576727973487,0.34736988736007257,25.484076193183657,0.5856227000618649,0.0,0.014028305780279268,0.007021503431976153,0.0,0.0,0.0,0.0,0.0,0.8910646561152997,0.006016869662615558,0.07233877264991682,0.0004997451556494119,0.08270771370611919,2.360828864153758,0.0015038518217197867,0.037074632751353406,0.02106894168923967,1.2665575211257676,0.9952951808998836,0.03158438111895347,0.0005001263973116312,0.0,0.0,0.04369605806917925,0.0,0.0,0.01908634020748753,0.03352832798720512,0.0,0.004018220227035784,0.0,12.941559332478565,0.0,0.0,0.13537281734770343,0.039596226188677475,0.002505629366153819,0.3522871994266859,1.3510504551941813,0.05668582761271329,0.04162130812102297,0.03555276809351228,0.29452524060182694,0.028546906766874665,0.0010033696055032275,0.0010018443879246084,0.013540673475846664,0.0005001104780028927,0.042099934696582436,0.0,0.0,0.007013783326666176,0.023049442414819758,0.0065069036639249875,0.004522852057755837,0.0,0.012529664510817932,0.0010020050015569861,0.00650497348307122,0.04153041195750005,0.01400160065143655,0.04162787862087301,0.1480240978670339
nkandla,0.005742611373727343,0.0019098162585070833,0.0019130114695648738,0.057413143233251036,0.0,0.011479156922557826,0.0,0.0,0.005744922254456956,2.020169817986319,3.849507037784775,13.431723584680752,0.0,0.0,0.0,0.29091321256317976,0.0,0.0,13.627130572595224,0.0,0.10132506959016992,0.017214577909451665,0.1302475344621463,2.015173216285294,0.0019104009816562051,3.3708934484403086,0.022938006346096676,0.013392241819945094,0.11665349484790044,0.0038286152856322904,0.0,0.0,0.0,0.0038256956516753912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.548401971912522,0.0,0.0,0.0,0.06700710603393491,0.41693647010792423,0.0019122263107283208,0.9899256340289867,0.09560328207999462,0.9026171883348111,0.25475072360697815,4.022009290862142,2.1081365955135656,0.0,0.0,0.0,0.0038337612023126495,0.05162750026981448,0.0,0.0,0.0,0.0,0.0,0.0,5.680223019512527,0.14157113967707338,0.0,0.0,0.00382540100258119,0.0,0.5909256821049946,1.1074834797578827
nketoana,0.38029605387215115,0.0,0.001256422988789408,0.02012072863956428,0.0,0.0169652236647424,0.04215132999244619,1.7786805489480302,26.34900812184075,0.6928110047328705,0.0,0.0062885976197817675,0.01068904824421002,0.0,0.0,0.0,0.0,0.0,0.13262220061096608,0.010060969278152702,0.04969130545932705,0.008805305554348632,0.014451580048947931,2.046838447710695,0.0006276473378923664,0.014472236933194747,0.05027245240450911,1.9272789857570738,1.7339815565599979,0.027666700331773066,0.0,0.0,0.0,0.008170324194340812,0.0,0.0,0.0,0.008174460449811058,0.0,0.0,0.0,18.815143485390383,0.0,0.0,0.2659428236270519,0.0421105461275731,0.006933972201997733,0.2213051911368262,0.14016370636251696,0.10562342167667342,0.08356593105224687,0.0025124180710774232,0.14328132306841762,0.007541366156346688,0.0075372772052410796,0.0,0.010681149601648569,0.0,0.04275593757441178,0.0,0.0,0.0,0.0,0.0,0.0006282893535507876,0.0,0.036504125381832474,0.0,0.0,0.016955563907175966,0.0012557300060687135,0.029555653293421306,0.13581809416317614
nkomazi,0.3826788854093811,0.006773172310660164,0.000750727254987388,0.10499740306872989,0.0,0.03683086197392928,0.0,0.136633835074297,0.2637906795506308,0.2894336928900808,0.6075925443530843,2.4838931130926016,3.077047946123699,0.0,0.0,6.261719261902894,2.222106280323676,2.1975648596771302,14.473164623823838,0.06523560402750801,0.014282464584175269,0.026355152279455868,1.1581376893258657,0.03610644318469872,0.0007515470760853284,1.423212125708824,0.02707475019538563,0.1838484510374846,0.5382173967768404,0.0991547418604122,0.0,0.0,0.0,0.0,0.0,0.0,0.00903038805025988,0.06619602907860425,0.0,0.0007513781521352166,0.0,0.4260039555463578,0.0,0.0,0.010518477690255027,0.34926627587131637,0.015796720807342558,0.08346827973315041,10.341153178544662,0.11723630680210491,1.1987009327159854,3.3972092807303325,0.3152680874928444,0.7793753079087337,0.002254029185626653,0.013526119438792575,0.0,0.0030082406806928447,0.09319885450369363,0.0,0.0,0.002256292648344691,0.0,0.0015022279827072698,0.0,2.1263392480215026,0.05115909651000973,0.0007509625075441172,0.006008190125566333,0.015017389696748694,0.019522223484067985,0.052655061768489775,0.06619855196008768
nongoma,0.022596502730694665,0.0,0.0,0.25660932523705576,0.0,0.020977453470229987,0.0,0.0,0.0,0.08714907423877322,0.1308798393962126,3.575300802139767,0.0,0.0,0.0,0.0,0.0,0.0,18.37858713606534,0.011286766922523811,1.8248750387261854,0.15799674619663645,0.947985509299688,1.77233015795186,0.0,2.5451713973435917,0.07261177311220957,0.05321824599318164,0.1856972951758682,0.0016143152871751232,0.0,0.0,0.0,0.006451582651058706,0.0,0.0,0.0,0.008080450284172484,0.0,0.003234707246660773,0.0,15.774554830457149,0.0,0.0,0.0032254955914538573,0.061390116205711234,0.25171580174731056,0.00646318702727729,12.154153653987917,1.8833146511342795,1.7330796992342496,1.2402647500794282,3.7995810473620026,2.0598651827116714,0.0016118539590527932,0.0016116675400638617,0.0,0.0016136443754642823,0.16139386687099627,0.0,0.0,0.0,0.0,0.0,0.0,13.974751844800327,0.0,0.0,0.0,0.0016136175712279947,0.0,0.2582215361083588,0.882834668015587
nqutu,0.04467550794393639,0.0,0.0,0.1519246207197364,0.0,0.02858225719422861,0.0,0.0,0.0017837887830800712,0.17339619728765357,0.0035862950842768405,1.783612351627537,0.0,0.0,0.0,0.0,0.0,0.0,2.7031129480461895,0.0017864828054871284,3.4884529137779072,0.02323654414375925,0.02687789976159666,4.832565986596569,0.0,0.4961053815282897,0.0517680765564449,0.005357799087687541,0.17507718043301357,0.001789108337595767,0.0,0.0,0.0,0.0017864828054912883,0.0,0.0,0.0,0.012510440381492655,0.0,0.0,0.0,20.028356678881796,0.0,0.0,0.0017839975173727484,0.07326874512411043,0.26471471316948064,0.0,0.2150539981364024,0.264664072349132,1.3241795731340622,0.023305330842624834,5.916838128534516,0.25941652048338226,0.0017895631426583082,0.0017928256588945974,0.003571078802974898,0.0,0.07507709821327388,0.0,0.0,0.0,0.0,0.0,0.0,18.168230734432868,0.10550372083498352,0.0,0.0,0.0017866030591251298,0.0,0.9115812165150323,1.3066079314346934
ntabankulu,0.014812155822815332,0.0,0.0,0.14569715403406874,0.0,0.007405386265200791,0.0,0.0,0.0,1.282829505369152,1.5811794616875752,8.381667566107259,0.0,0.0,0.0,0.0,0.0,0.0,11.160685936951438,0.0,1.2215297218716032,0.3530592860627163,0.11620270736133852,6.479918464637569,0.0,2.615987555245319,0.04442196903481811,0.03206764651688521,0.4390828152293736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004929399973005139,0.0,0.0,0.0,18.744234187289422,0.0,0.0,0.0,0.4521167350410152,0.10857805781566625,0.002463318343981099,0.49653350742889574,0.7453046858339888,0.4197705663608472,0.027165938295300854,7.96421347888564,2.9886184804094205,0.0024666852174873286,0.0,0.0024687252692387387,0.0,0.03456918139233439,0.0,0.0,0.0,0.0,0.0,0.0,10.56925158262897,0.12089856611909282,0.0,0.0,0.0,0.0,0.18511787377773314,0.9181114446559873
nyandeni,0.04937407380172286,0.0013723854708032768,0.0,0.03844400139865452,0.006886770029724828,0.004123150364977284,0.0,0.0,0.013731202128900083,1.7753447907842037,1.65217277806339,9.558480833278983,0.0,0.0,0.0,0.0,0.0,0.0,14.062447979911111,0.0,0.07267130882479857,0.01233923790335074,0.01785501123111448,2.2649877386503716,0.0,4.0168975670686855,0.03428498144781384,0.027421504482523004,0.4499124964604397,0.0,0.0,0.0,0.0,0.0,0.0,0.008261346387949703,0.004117077121875604,0.02607562558811847,0.0,0.0,0.03994225777511925,14.108237400418297,0.0,0.0,0.0,0.07278745653935235,0.006865246657806844,0.0068642744039928184,0.18934131985145233,0.12478730120387153,0.45579179452245255,0.03982119110622177,5.44303134741354,8.364764532426243,0.0,0.0,0.0013714091295519493,0.0013713301085053497,0.021961783015986128,0.0,0.0,0.0,0.0,0.0,0.0,15.576497589541725,0.07410588550758086,0.0,0.0,0.0,0.0,0.09464063791660811,0.5421588903487996
okhahlamba,1.7942976159563813,0.0,0.0,0.11359689699741819,0.0,0.005280816764941656,0.16194684021038352,5.928960157799089,7.959284553315072,1.1089623063926757,0.6901166643804867,2.12819094158224,0.009678349765949088,0.0,0.0,0.0,0.0,0.0,3.249960908673733,0.0,0.17324392458087348,0.010546132513254779,0.0017559904455943876,3.302881599567622,0.0,0.20415931474767982,0.1812418896617388,0.302748766890865,0.6887312588876476,0.016724184797682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004397822530997338,0.0,0.0,0.0,6.942089587375576,0.0,0.0,0.004399463926556568,0.1495681417564156,0.2147295303061989,0.003522795938543344,0.07209087787942736,0.06683569655878104,1.4962161883308989,0.0017586635114347732,2.3806280045604087,0.18831860598435657,0.0,0.0,0.008805582789570976,0.0017621164215255026,0.016711650277465857,0.0,0.0,0.0,0.002633472936360506,0.0017556735489418515,0.0,3.275598362569959,0.16210456339291698,0.0,0.0,0.057214600008399216,0.0035273190370481763,0.23049286690729837,0.43907159370236926
oudtshoorn,0.24761421198717934,0.0,0.0018776766254678945,0.11075435478390366,0.0,0.05444039880357881,2.7503323672755844,0.3727655463795463,3.702396092019221,0.01500550205877161,0.0,0.4380618898001232,0.08347921902473251,0.0,0.04876419869979885,0.0,0.0,0.0,2.579536034274167,0.0037534210199786874,0.19434403759791855,0.03752001989574313,0.1528695045064453,0.47509708201425277,1.117792441940709,0.09478633485711609,0.015010067890518385,0.06376342621218595,0.5492768447737936,0.01408006140628287,0.0,9.919069560813682,0.0,1.0937429657324034,5.143822378781307,0.0,0.0,0.0469428392767364,0.0,0.0,0.0,19.65333995770077,0.0,0.0,0.0009377937994200382,0.014089261398182368,2.822638198146359,0.024404902732445777,8.753991337088006,3.4084464599202087,0.07226921612463887,0.04504785844888975,0.3162882485347406,0.03002961936091636,0.0009385938186314035,0.0,0.0056317390291421715,0.0,0.20369672883069487,0.0,0.0,0.0,0.0,0.0,0.00938635242103899,0.0,0.0,0.0,0.0037543557653571774,0.008447246715942273,0.009385645017487478,0.050682981679199844,0.18861910150773822
overstrand,0.08634562761858354,0.003919050715389703,0.0019630562309371196,0.03727542991770528,0.28893803863786394,0.12761167930838746,0.09819448052844805,0.3223510136893035,6.693014638450162,0.3528910657766188,0.47947657076554806,4.821448647175435,0.17461830562659414,0.0,0.5279233563722484,0.0,0.0,0.0,12.00208313876418,0.009812978269274427,0.0,0.023538473058217848,0.0,0.03924949300482925,2.5778415681784157,0.6325814004779045,0.08056050226168004,0.21576041098926885,1.9129899369156105,0.11779332558912838,0.0,9.067809150053654,0.0,0.0,0.0,0.0,0.0,0.06079250299471398,0.0,0.0,0.8184933430496708,3.894647568411115,0.0,0.0019704972830976238,0.03537799111136923,0.03735796665296223,0.35692174731858745,0.0,0.023545165523144628,0.5358214096116072,0.1434111689165466,0.0019674218277596378,0.8834827244331019,0.296503641883301,0.013747126395425406,0.0,0.035344557332360006,0.005889421872852382,0.10800375623049385,0.0,0.0,0.0,0.013733684578254768,0.0412091734409977,0.0,0.0,0.39610676418858837,0.001962423786012924,0.0,0.08632609234709637,0.09027599231068063,0.02356043981239646,0.19247836277691285
